ppd_id,PlanName,fy,Notes_Fees,NoFeeData,group_fees,group_id,est_proportion,EQTotal_Fee,FITotal_Fee,RETotal_Fee,AltMiscTotal_Fee,PETotal_Fee,HFTotal_Fee,COMDTotal_Fee,CashTotal_Fee,OtherTotal_Fee
97,San Diego County,2014,2014 SDCERA CAFR,,,,,3709,5825,15335,,18787,26907,15646,3761,
97,San Diego County,2015,2015 SDCERA CAFR,,,,,3473,3118,25949,,22816,18633,15685,4296,
97,San Diego County,2016,2016 SDCERA CAFR,,,,,9336,4262,16538,,13797,,13891,,
97,San Diego County,2017,2017 SDCERA CAFR p62,,,,,10714,1776,13682,,23964,,14941,,
98,San Francisco City & County,2005,,1,,,,,,,,,,,,
98,San Francisco City & County,2006,,1,,,,,,,,,,,,
98,San Francisco City & County,2007,,1,,,,,,,,,,,,
98,San Francisco City & County,2008,,1,,,,,,,,,,,,
98,San Francisco City & County,2009,,1,,,,,,,,,,,,
98,San Francisco City & County,2010,,1,,,,,,,,,,,,
98,San Francisco City & County,2011,,1,,,,,,,,,,,,
98,San Francisco City & County,2012,,1,,,,,,,,,,,,
98,San Francisco City & County,2013,,1,,,,,,,,,,,,
98,San Francisco City & County,2014,,1,,,,,,,,,,,,
98,San Francisco City & County,2015,,1,,,,,,,,,,,,
98,San Francisco City & County,2016,,1,,,,,,,,,,,,
98,San Francisco City & County,2017,,1,,,,,,,,,,,,
99,South Carolina Police,2005,2005 plan CAFR p75; SC Police and RS Fees reported in aggregate; Only Equity fees reported,,1,16,0.10648933,39574,,,,,,,,
99,South Carolina Police,2006,2006 plan CAFR p82; SC Police and RS Fees reported in aggregate; Only Equity fees reported,,1,16,0.10691424,56576,,,,,,,,
99,South Carolina Police,2007,2007 plan CAFR p79; SC Police and RS Fees reported in aggregate,,1,16,0.10847373,29579,,,,2393,,,,93
99,South Carolina Police,2008,2008 plan CAFR p79; SC Police and RS Fees reported in aggregate,,1,16,0.11616456,22417,6310,,,,30009,,,
99,South Carolina Police,2009,2009 plan CAFR p62; SC Police and RS Fees reported in aggregate,,1,16,0.11786567,13705,8076,,,,18487,,,
99,South Carolina Police,2010,2010 plan CAFR p69; SC Police and RS Fees reported in aggregate,,1,16,0.12304321,14750,13995,,,,20092,,,
99,South Carolina Police,2011,2011 plan CAFR p86; SC Police and RS Fees reported in aggregate; 2011 and earlier only reports manager fees directly invoiced.,,1,16,0.12589726,12958,14248,875,,,40306,,,1006
99,South Carolina Police,2012,2012 plan CAFR p86; SC Police and RS Fees reported in aggregate; 2012+ Includes both manager fees invoiced AND fees deducted on a net of fee basis. ,,1,16,0.12777072,23112,12682,8767,,181857,71065,,,1514
99,South Carolina Police,2013,2013 plan CAFR p71; SC Police and RS Fees reported in aggregate,,1,16,0.12807372,21398,14594,29800,,262036,82222,,,1283
99,South Carolina Police,2014,2014 plan CAFR p80,,1,16,0.13278365,22021,9715,64860,,180824,151050,300,,1232
99,South Carolina Police,2015,Management fees reported only; 2015 RSIC Report p20 ,,1,16,0.13495788,21543,9197,67979,,108600,137471,,2499,935
99,South Carolina Police,2016,2016 RSIC Report p20,,1,16,0.13744102,24736,7935,43089,,70371,98297,232,3270,
99,South Carolina Police,2017,2017 RSIC Report p20,,1,16,0.14083639,25698,11959,41789,,120448,99130,1489,2454,
100,South Carolina RS,2005,2005 plan CAFR p75; SC Police and RS Fees reported in aggregate; Only Equity fees reported,,1,16,0.88717306,39574,,,,,,,,
100,South Carolina RS,2006,2006 plan CAFR p82; SC Police and RS Fees reported in aggregate; Only Equity fees reported,,1,16,0.88675135,56576,,,,,,,,
100,South Carolina RS,2007,2007 plan CAFR p79; SC Police and RS Fees reported in aggregate,,1,16,0.88494205,29579,,,,2393,,,,93
100,South Carolina RS,2008,2008 plan CAFR p79; SC Police and RS Fees reported in aggregate,,1,16,0.87659848,22417,6310,,,,30009,,,
100,South Carolina RS,2009,2009 plan CAFR p62; SC Police and RS Fees reported in aggregate,,1,16,0.8750394,13705,8076,,,,18487,,,
100,South Carolina RS,2010,2010 plan CAFR p69; SC Police and RS Fees reported in aggregate,,1,16,0.87002975,14750,13995,,,,20092,,,
100,South Carolina RS,2011,2011 plan CAFR p86; SC Police and RS Fees reported in aggregate; 2011 and earlier only reports manager fees directly invoiced.,,1,16,0.86724842,12958,14248,875,,,40306,,,1006
100,South Carolina RS,2012,2012 plan CAFR p86; SC Police and RS Fees reported in aggregate; 2012+ Includes both manager fees invoiced AND fees deducted on a net of fee basis. ,,1,16,0.86546344,23112,12682,8767,,181857,71065,,,1514
100,South Carolina RS,2013,2013 plan CAFR p71; SC Police and RS Fees reported in aggregate,,1,16,0.84893948,21398,14594,29800,,262036,82222,,,1283
100,South Carolina RS,2014,2014 plan CAFR p80,,1,16,0.86056882,22021,9715,64860,,180824,151050,300,,1232
100,South Carolina RS,2015,Management fees reported only; 2015 RSIC Report p20 ,,1,16,0.85836428,21543,9197,67979,,108600,137471,,2499,935
100,South Carolina RS,2016,2016 RSIC Report p20,,1,16,0.85585368,24736,7935,43089,,70371,98297,232,3270,
100,South Carolina RS,2017,2017 RSIC Report p20,,1,16,0.85244697,25698,11959,41789,,120448,99130,1489,2454,
101,South Dakota RS,2005,,1,,,,,,,,,,,,
101,South Dakota RS,2006,,1,,,,,,,,,,,,
101,South Dakota RS,2007,,1,,,,,,,,,,,,
101,South Dakota RS,2008,,1,,,,,,,,,,,,
101,South Dakota RS,2009,,1,,,,,,,,,,,,
101,South Dakota RS,2010,,1,,,,,,,,,,,,
101,South Dakota RS,2011,,1,,,,,,,,,,,,
101,South Dakota RS,2012,,1,,,,,,,,,,,,
101,South Dakota RS,2013,,1,,,,,,,,,,,,
101,South Dakota RS,2014,,1,,,,,,,,,,,,
101,South Dakota RS,2015,,1,,,,,,,,,,,,
101,South Dakota RS,2016,,1,,,,,,,,,,,,
101,South Dakota RS,2017,,1,,,,,,,,,,,,
102,St. Louis School Employees,2005,,1,,,,,,,,,,,,
102,St. Louis School Employees,2006,,1,,,,,,,,,,,,
102,St. Louis School Employees,2007,,1,,,,,,,,,,,,
102,St. Louis School Employees,2008,,1,,,,,,,,,,,,
102,St. Louis School Employees,2009,,1,,,,,,,,,,,,
102,St. Louis School Employees,2010,,1,,,,,,,,,,,,
102,St. Louis School Employees,2011,,1,,,,,,,,,,,,
102,St. Louis School Employees,2012,,1,,,,,,,,,,,,
102,St. Louis School Employees,2013,,1,,,,,,,,,,,,
102,St. Louis School Employees,2014,,1,,,,,,,,,,,,
102,St. Louis School Employees,2015,,1,,,,,,,,,,,,
102,St. Louis School Employees,2016,,1,,,,,,,,,,,,
102,St. Louis School Employees,2017,No fee data by asset class; only by specific manager.,1,,,,,,,,,,,,
103,St. Paul Teachers,2005,,1,,,,,,,,,,,,
103,St. Paul Teachers,2006,,1,,,,,,,,,,,,
103,St. Paul Teachers,2007,,1,,,,,,,,,,,,
103,St. Paul Teachers,2008,,1,,,,,,,,,,,,
103,St. Paul Teachers,2009,,1,,,,,,,,,,,,
103,St. Paul Teachers,2010,,1,,,,,,,,,,,,
103,St. Paul Teachers,2011,,1,,,,,,,,,,,,
103,St. Paul Teachers,2012,,1,,,,,,,,,,,,
103,St. Paul Teachers,2013,,1,,,,,,,,,,,,
103,St. Paul Teachers,2014,,1,,,,,,,,,,,,
103,St. Paul Teachers,2015,,1,,,,,,,,,,,,
103,St. Paul Teachers,2016,,1,,,,,,,,,,,,
103,St. Paul Teachers,2017,,1,,,,,,,,,,,,
104,Texas County & District,2005,2005 plan CAFR p49,,,,,2134,7441,2670,,,,,,
104,Texas County & District,2006,2006 plan CAFR p49,,,,,6245,8110,2943,,166,,,,
104,Texas County & District,2007,2007 plan CAFR p49,,,,,11288,10052,2443,,,,,,
104,Texas County & District,2008,2008 plan CAFR,,,,,10323,9009,2431,,,,,,
104,Texas County & District,2009,2009 plan CAFR,,,,,9555,8843,2219,,,,,,
104,Texas County & District,2010,Missing 2010 report,1,,,,,,,,,,,,
104,Texas County & District,2011,2011 plan CAFR p57; 49; 2011 and earlier only includes management fees. ,,,,,11504,9828,3452,,394,,3480,,
104,Texas County & District,2012,2012 plan CAFR p59-60; 2012+ includes both management fees and carried interest (peformance fees). ,,,,,11348,8437,15988,,53237,240447,3273,,
104,Texas County & District,2013,2013 plan CAFR p60-61; add together management fees and carried interest (peformance fees). ,,,,,23184,5557,22053,,71598,354876,3012,,
104,Texas County & District,2014,"2014 plan CAFR p57; add together mgmt fees, performance fees, and general partner carried interest. ",,,,,26254,3752,34287,,131909,260608,1840,,
104,Texas County & District,2015,"2015 plan CAFR p57 - includes mgmt and performance, both paid and netted out.  Add together all columns. ",,,,,36149,3646,28055,,134318,189635,992,,
104,Texas County & District,2016,"2016 plan CAFR p63 - includes mgmt and performance, both paid and netted out.  Add together all columns.",,,,,23559,3569,29755,,136614,234654,1216,,
104,Texas County & District,2017,"2017 plan CAFR p61 - includes mgmt and performance, both paid and netted out.  Add together all columns. ",,,,,19049,4143,30456,,241771,231116,1349,,
105,Texas ERS,2005,2005 ERS LECOS CAFR p90; ERS and LECOS fees reported in aggregate,,1,6,0.959795,10391,2785,,,,,,,
105,Texas ERS,2006,2006 ERS LECOS CAFR p75; ERS and LECOS fees reported in aggregate,,1,6,0.96005505,13045,2785,,,,,,,
105,Texas ERS,2007,2007 ERS LECOS CAFR p81; ERS and LECOS fees reported in aggregate,,1,6,0.95925909,15301,2785,,,,,,,
105,Texas ERS,2008,2008 ERS LECOS CAFR P83; ERS and LECOS fees reported in aggregate,,1,6,0.95968324,14652,4086,,,,,,,
105,Texas ERS,2009,2009 ERS LECOS CAFR p87; ERS and LECOS fees reported in aggregate,,1,6,0.96116912,9874,983,,,,,,,
105,Texas ERS,2010,2010 ERS LECOS CAFR p90; ERS and LECOS fees reported in aggregate,,1,6,0.9581877,11191,724,,22857,,,,,
105,Texas ERS,2011,2011 ERS LECOS p92; ERS and LECOS fees reported in aggregate,,1,6,0.95455009,12173,489,4013,,31321,,,,
105,Texas ERS,2012,2012 ERS LECOS CAFR p93; ERS and LECOS fees reported in aggregate,,1,6,0.95678687,12937,398,4296,,22877,,,,
105,Texas ERS,2013,2013 ERS LECOS CAFR pB91; ERS and LECOS fees reported in aggregate,,1,6,0.95420516,17430,483,7333,,25681,,,,
105,Texas ERS,2014,2014 ERS LECOS CAFR p102-103; management fees only for alternatives; ERS and LECOS fees reported in aggregate,,1,6,0.95165426,14860,515,,70040,,,,,
105,Texas ERS,2015,2015 ERS LECOS CAFR; ERS and LECOS fees reported in aggregate; Mgmt fees only for Alt. Investments (see p102 in 2015 plan CAFR),,1,6,0.95337069,12416,287,,77448,,,,,
105,Texas ERS,2016,2016 ERS LECOS CAFR pB99-100; ERS and LECOS fees reported in aggregate,,1,6,0.95391738,10078,,,117062,,,,,
105,Texas ERS,2017,2017 ERS LECOS CAFR pB105; includes management and performance fees; ERS and LECOS fees reported in aggregate,,1,6,0.95116311,9138,,46355,,58907,42697,5906,,
106,Texas LECOS,2005,2005 ERS LECOS CAFR p90; ERS and LECOS fees reported in aggregate,,1,6,0.034344889,10391,2785,,,,,,,
106,Texas LECOS,2006,2006 ERS LECOS CAFR p75; ERS and LECOS fees reported in aggregate,,1,6,0.032829627,13045,2785,,,,,,,
106,Texas LECOS,2007,2007 ERS LECOS CAFR p81; ERS and LECOS fees reported in aggregate,,1,6,0.033191353,15301,2785,,,,,,,
106,Texas LECOS,2008,2008 ERS LECOS CAFR P83; ERS and LECOS fees reported in aggregate,,1,6,0.032932598,14652,4086,,,,,,,
106,Texas LECOS,2009,2009 ERS LECOS CAFR p87; ERS and LECOS fees reported in aggregate,,1,6,0.030898716,9874,983,,,,,,,
106,Texas LECOS,2010,2010 ERS LECOS CAFR p90; ERS and LECOS fees reported in aggregate,,1,6,0.030922187,11191,724,,22857,,,,,
106,Texas LECOS,2011,2011 ERS LECOS p92; ERS and LECOS fees reported in aggregate,,1,6,0.033849854,12173,489,4013,,31321,,,,
106,Texas LECOS,2012,2012 ERS LECOS CAFR p93; ERS and LECOS fees reported in aggregate,,1,6,0.031043848,12937,398,4296,,22877,,,,
106,Texas LECOS,2013,2013 ERS LECOS CAFR pB91; ERS and LECOS fees reported in aggregate,,1,6,0.032710593,17430,483,7333,,25681,,,,
106,Texas LECOS,2014,2014 ERS LECOS CAFR p102-103; management fees only for alternatives; ERS and LECOS fees reported in aggregate,,1,6,0.033336882,14860,515,,70040,,,,,
106,Texas LECOS,2015,2015 ERS LECOS CAFR; ERS and LECOS fees reported in aggregate; Mgmt fees only for Alt. Investments (see p102 in 2015 plan CAFR),,1,6,0.032645874,12416,287,,77448,,,,,
106,Texas LECOS,2016,2016 ERS LECOS CAFR pB99-100; ERS and LECOS fees reported in aggregate,,1,6,0.032623675,10078,,,117062,,,,,
106,Texas LECOS,2017,2017 ERS LECOS CAFR pB105; includes management and performance fees; ERS and LECOS fees reported in aggregate,,1,6,0.033330537,9138,,46355,,58907,42697,5906,,
107,Texas Municipal,2005,,1,,,,,,,,,,,,
107,Texas Municipal,2006,,1,,,,,,,,,,,,
107,Texas Municipal,2007,,1,,,,,,,,,,,,
107,Texas Municipal,2008,2008 TMRS CAFR p115,,,,,80,2609,,,,,,,
107,Texas Municipal,2009,2009 TMRS CAFR,,,,,492,4422,,,,,,,
107,Texas Municipal,2010,2010 TMRS CAFR,,,,,1206,6982,,,,,,,
107,Texas Municipal,2011,2011 TMRS CAFR,,,,,1977,6788,,,,,1275,,
107,Texas Municipal,2012,2012 TMRS CAFR,,,,,2548,6753,5081,,,,1547,,
107,Texas Municipal,2013,2013 TMRS CAFR,,,,,3251,6696,6899,,,,1564,,
107,Texas Municipal,2014,2014 TMRS CAFR,,,,,6243,6911,12709,,,1379,1597,,
107,Texas Municipal,2015,2015 TMRS CAFR,,,,,10819,13845,21091,,573,3847,1578,,
107,Texas Municipal,2016,"2016 TMRS CAFR p76; includes only management fees, but includes management fees netted our (vs directly invoiced). ",,,,,18353,14876,32058,,8266,16486,4128,,
107,Texas Municipal,2017,2017 TMRS CAFR p73; includes both management fees and incentive (performance) fees. ,,,,,21268,37160,42638,,14286,81933,16838,,
108,Texas Teachers,2005,,1,,,,,,,,,,,,
108,Texas Teachers,2006,,1,,,,,,,,,,,,
108,Texas Teachers,2007,,1,,,,,,,,,,,,
108,Texas Teachers,2008,,1,,,,,,,,,,,,
108,Texas Teachers,2009,,1,,,,,,,,,,,,
108,Texas Teachers,2010,,1,,,,,,,,,,,,
108,Texas Teachers,2011,,1,,,,,,,,,,,,
108,Texas Teachers,2012,,1,,,,,,,,,,,,
108,Texas Teachers,2013,,1,,,,,,,,,,,,
108,Texas Teachers,2014,,1,,,,,,,,,,,,
108,Texas Teachers,2015,,1,,,,,,,,,,,,
108,Texas Teachers,2016,,1,,,,,,,,,,,,
108,Texas Teachers,2017,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2005,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2006,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2007,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2008,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2009,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2010,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2011,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2012,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2013,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2014,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2015,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2016,,1,,,,,,,,,,,,
109,TN Political Subdivisions,2017,,1,,,,,,,,,,,,
110,TN State and Teachers,2005,,1,,,,,,,,,,,,
110,TN State and Teachers,2006,,1,,,,,,,,,,,,
110,TN State and Teachers,2007,,1,,,,,,,,,,,,
110,TN State and Teachers,2008,,1,,,,,,,,,,,,
110,TN State and Teachers,2009,,1,,,,,,,,,,,,
110,TN State and Teachers,2010,,1,,,,,,,,,,,,
110,TN State and Teachers,2011,,1,,,,,,,,,,,,
110,TN State and Teachers,2012,,1,,,,,,,,,,,,
110,TN State and Teachers,2013,,1,,,,,,,,,,,,
110,TN State and Teachers,2014,,1,,,,,,,,,,,,
110,TN State and Teachers,2015,,1,,,,,,,,,,,,
110,TN State and Teachers,2016,,1,,,,,,,,,,,,
110,TN State and Teachers,2017,,1,,,,,,,,,,,,
111,University of California,2005,,1,,,,,,,,,,,,
111,University of California,2006,,1,,,,,,,,,,,,
111,University of California,2007,,1,,,,,,,,,,,,
111,University of California,2008,,1,,,,,,,,,,,,
111,University of California,2009,,1,,,,,,,,,,,,
111,University of California,2010,,1,,,,,,,,,,,,
111,University of California,2011,,1,,,,,,,,,,,,
111,University of California,2012,,1,,,,,,,,,,,,
111,University of California,2013,,1,,,,,,,,,,,,
111,University of California,2014,,1,,,,,,,,,,,,
111,University of California,2015,,1,,,,,,,,,,,,
111,University of California,2016,,1,,,,,,,,,,,,
111,University of California,2017,No fee data by asset class.,1,,,,,,,,,,,,
112,Utah Noncontributory,2005,2005 URS CAFR p46 investment expense proportion; 2005 URS CAFR p99; All Utah plan fees reported in aggregate. ,,1,9,0.75464326,29754,6346,1145,,5214,,,,
112,Utah Noncontributory,2006,2006 URS CAFR p46 investment expense proportion; 2006 URS CAFR p103; All Utah plan fees reported in aggregate. ,,1,9,0.75955838,24841,8403,1130,,16336,1810,,,
112,Utah Noncontributory,2007,2007 URS CAFR p46 investment expense proportion; All Utah plan fees reported in aggregate.  ,,1,9,0.76303834,37522,5748,1149,,12808,2897,,,
112,Utah Noncontributory,2008,2008 URS CAFR p49 investment expense proportion; All Utah plan fees reported in aggregate. ,,1,9,0.74994093,20245,6106,1003,,13722,1685,,,
112,Utah Noncontributory,2009,2009 URS CAFR p49 investment expense proportion; All Utah plan fees reported in aggregate. ,,1,9,0.74449021,17455,5994,737,,11333,1236,,,
112,Utah Noncontributory,2010,2010 URS CAFR p48 investment expense proportion; All Utah plan fees reported in aggregate. ,,1,9,0.74556977,24067,11009,1086,,4018,2699,,,
112,Utah Noncontributory,2011,2011 URS CAFR; All Utah plan fees reported in aggregate.,,1,9,0.74844825,23852,5199,,,9075,2342,,,
112,Utah Noncontributory,2012,2012 URS CAFR; All Utah plan fees reported in aggregate.,,1,9,0.7349143,25376,4779,658,,1091,1670,,,
112,Utah Noncontributory,2013,2013 URS CAFR; All Utah plan fees reported in aggregate.,,1,9,0.74986732,22822,4912,804,,2309,17808,,213,
112,Utah Noncontributory,2014,2014 URS CAFR; All Utah plan fees reported in aggregate.,,1,9,0.72976667,25688,5832,,,1877,2415,,579,
112,Utah Noncontributory,2015,2015 URS CAFR p136; All Utah plan fees reported in aggregate. ,,1,9,0.74161673,2922,7003,967,,8082,25381,,356,
112,Utah Noncontributory,2016,2016 URS CAFR; All Utah plan fees reported in aggregate.,,1,9,0.74018455,25324,6104,687,,3736,1562,,1076,
112,Utah Noncontributory,2017,2017 URS CAFR p147; All Utah plan fees reported in aggregate.,,1,9,0.74202853,28086,5233,1944,,4077,4702,,1144,
113,Vermont State Employees,2005,,1,,,,,,,,,,,,
113,Vermont State Employees,2006,,1,,,,,,,,,,,,
113,Vermont State Employees,2007,,1,,,,,,,,,,,,
113,Vermont State Employees,2008,,1,,,,,,,,,,,,
113,Vermont State Employees,2009,,1,,,,,,,,,,,,
113,Vermont State Employees,2010,,1,,,,,,,,,,,,
113,Vermont State Employees,2011,,1,,,,,,,,,,,,
113,Vermont State Employees,2012,,1,,,,,,,,,,,,
113,Vermont State Employees,2013,,1,,,,,,,,,,,,
113,Vermont State Employees,2014,,1,,,,,,,,,,,,
113,Vermont State Employees,2015,,1,,,,,,,,,,,,
113,Vermont State Employees,2016,,1,,,,,,,,,,,,
113,Vermont State Employees,2017,,1,,,,,,,,,,,,
114,Vermont Teachers,2005,,1,,,,,,,,,,,,
114,Vermont Teachers,2006,,1,,,,,,,,,,,,
114,Vermont Teachers,2007,,1,,,,,,,,,,,,
114,Vermont Teachers,2008,,1,,,,,,,,,,,,
114,Vermont Teachers,2009,,1,,,,,,,,,,,,
114,Vermont Teachers,2010,,1,,,,,,,,,,,,
114,Vermont Teachers,2011,,1,,,,,,,,,,,,
114,Vermont Teachers,2012,,1,,,,,,,,,,,,
114,Vermont Teachers,2013,,1,,,,,,,,,,,,
114,Vermont Teachers,2014,,1,,,,,,,,,,,,
114,Vermont Teachers,2015,,1,,,,,,,,,,,,
114,Vermont Teachers,2016,,1,,,,,,,,,,,,
114,Vermont Teachers,2017,,1,,,,,,,,,,,,
115,Virginia RS,2005,2005 VRS CAFR p52;  only mgmt fees broken down by asset class. ,,,,,45012,4591,9159,,54590,26574,,,
115,Virginia RS,2006,2006 VRS CAFR p62; only mgmt fees broken down by asset class. ,,,,,60197,6158,16969,,59122,43109,,,
115,Virginia RS,2007,2007 VRS CAFR p79; only mgmt fees broken down by asset class.,,,,,81980,7606,23247,,72007,52186,,,
115,Virginia RS,2008,2008 VRS CAFR,,,,,81520,9477,34685,,67713,69107,,,
115,Virginia RS,2009,2009 VRS CAFR,,,,,59315,14891,31492,,70460,77754,,,
115,Virginia RS,2010,2010 VRS CAFR,,,,,54640,16696,28478,,78326,101477,,,
115,Virginia RS,2011,2011 VRS CAFR,,,,,57594,17081,29871,,68743,124172,,,
115,Virginia RS,2012,2012 VRS CAFR,,,,,54957,19325,37376,,62169,109347,,,
115,Virginia RS,2013,2013 VRS CAFR,,,,,58033,1030,53987,,68676,123493,,,
115,Virginia RS,2014,2014 VRS CAFR,,,,,65217,421,67949,,71606,122262,67949,,
115,Virginia RS,2015,2015 VRS CAFR,,,,,62874,258,73771,,83567,142149,73771,,
115,Virginia RS,2016,2016 VRS CAFR,,,,,56526,977,87469,,75880,141763,87469,,
115,Virginia RS,2017,2017 VRS CAFR p124,,,,,52086,1205,86222,,94367,148895,86222,,
117,Washington LEOFF Plan 2,2005,2005 WA DRS LEOFF PERS PSERS TRF CAFR p71; all WA plan fees reported in aggregate. ,,1,18,0.082173623,14557,,,,800,,,,
117,Washington LEOFF Plan 2,2006,2006 WA DRS LEOFF PERS PSERS TRF CAFR; all WA plan fees reported in aggregate.,,1,18,0.076022208,25363,,423,,2607,,,,
117,Washington LEOFF Plan 2,2007,2007 WA DRS LEOFF PERS PSERS TRF CAFR; all WA plan fees reported in aggregate.,,1,18,0.071647204,16232,,3428,,17016,,,,
117,Washington LEOFF Plan 2,2008,2008 WA DRS LEOFF PERS PSERS TRF CAFR p98; all WA plan fees reported in aggregate.,,1,18,0.081357479,23707,,8380,,29748,503,1558,,
117,Washington LEOFF Plan 2,2009,2009 WA DRS LEOFF PERS PSERS TRF CAFR p90; all WA plan fees reported in aggregate.,,1,18,0.079873502,37577,,36197,,171257,2991,533,702,
